IMO Number,Vessel,Year,Month,ACT_AE_CONS,EXP_AE_CONS,AE_Dev_Prcnt,Per24h_Act_AE_Cons,Per24h_Exp_AE_Cons,Avg_ME_Act_SFOC,Avg_ME_Exp_SFOC,ACT_ME_CONS,EXP_ME_CONS,ME_SFOC_Dev_Prcnt,ACT_BLR_CONS,EXP_BLR_CONS,BLR_Dev_Prcnt,Reported CLO Cons.,Expected CLO Cons.,ME kWh,Actual_SCOC,Exp_SCOC,SCOC_Dev_Prcnt,ACT_ME_CONS_Laden,EXP_ME_CONS_Laden,Distance_Laden,ME_Rhr_Laden,Avg_Draught_Laden,Avg_BF_Laden,Avg_Speed_Laden,Per24h_Act_ME_Cons_Laden,ACT_ME_CONS_Ballast,EXP_ME_CONS_Ballast,Distance_Ballast,ME_Rhr_Ballast,Avg_Draught_Ballast,Avg_BF_Ballast,Avg_Speed_Ballast,Per24h_Act_ME_Cons_Ballast,Laden Expected Cons. @ Reported Draft - Reported Speed (@ 0% SFOC%),Ballast Expected Cons. @ Reported Draft - Reported Speed (@ 0% SFOC%),Laden Cons Diff. from Exp. Cons. @0% SFOC%,Laden Cons. Dev. due to M.E (mt),Laden Cons. Dev. due to Hull (mt),Ballast Cons Diff. from Exp. Cons. @0% SFOC%,Ballast Cons. Dev. due to M.E (mt),Ballast Cons. Dev. due to Hull (mt)
9572276,LUZON SPIRIT,2024,1,8.5,7.06,20.4,3.71,3.08,187.05,185.54,45.9,45.53,0.81,2.9,1.21,139.67,265,270,245387.32,0.99,1.01,-1.98,0,0,0,0,,4,,,45.9,45.53,668,55.02,7.25,5,12.14,20.04,,20.7,,,,-0.66,-3.35,2.69
9578634,BARCELONA SPIRIT,2023,1,112.3,1.16,9581.03,3.67,0.04,192.54,192.45,548.8,548.54,0.05,9.91,8.95,10.73,0,0,5659072.46,0,0,,548.8,548.54,3897,308,16.2,5,12.65,42.76,0,0,0,0,,4,,,39.16,,3.6,2.34,1.26,,,
9578634,BARCELONA SPIRIT,2023,2,110.1,6.1,1704.92,3.96,0.22,207.47,205.36,450.5,445.9,1.03,38.94,76.29,-48.96,0,0,2338641.17,0,0,,450.5,445.9,4544,432.2,14.6,4,10.51,25.02,0,0,0,0,,4,,,20.22,,4.8,4.15,0.65,,,
9578634,BARCELONA SPIRIT,2023,3,123.7,3.5,3434.29,3.97,0.11,211.2,207.06,143,140.2,2,69.3,60.26,15,0,0,1370968.86,0,0,,13.6,12.28,112,8,13.1,3,14,40.8,129.4,127.92,1839,170.5,7.8,4,10.79,18.23,,19.05,,,,-0.82,-1.44,0.62
9578634,BARCELONA SPIRIT,2023,4,107.8,1.7,6241.18,3.58,0.06,191.2,190.48,393.6,392.12,0.38,50.3,25.17,99.84,0,0,3985395.89,0,0,,393.6,392.12,3019,237,15.8,4,12.74,39.86,0,0,0,0,,4,,,37.94,,1.92,0.69,1.23,,,
9578634,BARCELONA SPIRIT,2023,5,120.6,10.2,1082.35,3.85,0.33,215.86,198.08,136.7,125.44,8.98,103.31,56.27,83.6,0,0,3828071.28,0,0,,136.7,125.44,985,80,14.9,4,12.31,41.01,0,0,0,0,,4,,,30.77,,10.24,9.25,0.99,,,
9578634,BARCELONA SPIRIT,2023,6,114.2,14.6,682.19,3.81,0.49,206.41,199.7,74.1,71.69,3.36,87.5,99.48,-12.04,0,0,742101.95,0,0,,74.1,71.69,657,65.5,11.48,4,10.03,27.15,0,0,0,0,,4,,,17.2,,9.95,9.39,0.56,,,
9578634,BARCELONA SPIRIT,2023,7,138.7,20.6,573.3,4.47,0.66,240.65,207,126,108.38,16.26,112.8,154.51,-27,0,0,1234099.52,0,0,,77.2,62.55,650,48,13,4,13.54,38.6,48.8,45.83,713,68,7.58,4,10.49,17.24,38.9,17.5,-0.3,-1.56,1.26,-0.26,-0.83,0.57
9578634,BARCELONA SPIRIT,2023,8,126.3,102.65,23.04,4.11,3.34,210.54,207.08,456.7,449.21,1.67,113.9,104.47,9.03,0,0,3508189.42,0,0,,302.4,295.41,2469,211,16.6,4,11.7,34.4,154.3,153.8,2393,242.5,7.8,4,9.87,15.28,31.76,,2.64,1.61,1.03,,,
9578634,BARCELONA SPIRIT,2023,9,116.4,99.25,17.28,3.89,3.31,194.72,188.68,297,287.78,3.2,55.4,82.67,-32.99,750,851,3991320.92,0.17,0.2,-15,227,220.94,1638,138,15.4,4,11.87,39.48,70,66.84,820,71,7.8,4,11.55,23.65,29.73,22.91,9.75,8.79,0.96,0.74,0,0.74
9578634,BARCELONA SPIRIT,2023,10,125.8,98.92,27.17,4.04,3.18,232.76,204.36,641.1,562.87,13.9,21.1,34.1,-38.12,2628,3064,2912402.95,0.83,0.97,-14.43,329.4,268.27,2107,170,14.2,4,12.39,46.5,311.7,294.6,3969,402,7.8,4,9.87,18.61,31.2,,15.3,14.29,1.01,,,
9578634,BARCELONA SPIRIT,2023,11,121.8,94.71,28.6,4.03,3.14,199.36,195.4,472.7,463.31,2.03,226.9,101.06,124.52,3033,3010,3439743.1,0.81,0.81,0,383.3,375.46,2879,233,13.45,5,12.36,39.48,89.4,87.85,864,73,8.1,4,11.84,29.41,31.37,24.73,8.11,7.1,1.01,4.68,3.88,0.8
9578634,BARCELONA SPIRIT,2023,12,117,95.01,23.14,3.77,3.06,198.61,197.21,18.5,18.37,0.71,156.5,182.94,-14.45,308,298,317056.93,0.89,0.86,3.49,18.5,18.37,175,14.2,12.85,5,12.32,31.27,0,0,0,0,,4,,,30.94,,0.33,-0.67,1,,,
9578634,BARCELONA SPIRIT,2024,1,3.2,2.67,19.85,3.2,2.67,,,0,0,,2.5,2.14,16.82,0,0,0,,,,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9578646,ATLANTA SPIRIT,2023,1,106.7,1.63,6446.01,3.42,0.05,229.93,198.78,178.5,154.32,15.67,102.06,109.22,-6.56,0,0,1828150.39,0,0,,0,0,0,0,,4,,,178.5,154.32,3120,289,7.6,4,10.8,14.83,,18.93,,,,-4.1,-8.77,4.67
9578646,ATLANTA SPIRIT,2023,2,103.7,4.11,2423.11,3.67,0.15,273.04,212.37,211.5,164.51,28.56,24.1,17.57,37.17,0,0,2964987.89,0,0,,177.5,137.97,1498,120,14.8,5,12.48,35.5,34,26.54,483,48,7.6,5,10.06,17,32.44,15.86,3.06,-4.94,8,1.14,-2.77,3.91
9578646,ATLANTA SPIRIT,2023,3,106,7.38,1336.31,3.41,0.24,259.66,208.86,196.3,157.9,24.32,231.4,184.14,25.67,0,0,1449364.24,0,0,,134.6,108.78,1281,105.5,17.02,4,12.14,30.62,61.7,49.12,865,83.4,7.65,4,10.37,17.73,,17.01,,,,0.72,-3.47,4.19
9578646,ATLANTA SPIRIT,2023,4,102.59,6.71,1428.91,3.45,0.23,260.23,207.48,257.1,204.99,25.42,67.41,21.72,210.36,0,0,2773737.54,0,0,,228.5,177.59,1798,142,16.67,4,12.66,38.62,28.6,27.4,600,57,7.55,5,10.53,12.02,39.05,17.98,-0.43,-10.06,9.63,-5.96,-10.39,4.43
9578646,ATLANTA SPIRIT,2023,5,108.2,54.38,98.97,3.46,1.74,295.05,217.49,131.4,96.86,35.66,160.44,103.47,55.06,0,0,1769691.92,0,0,,58.4,45.08,573,44.3,10.73,4,12.93,31.64,73,51.78,1009,77,7.7,4,13.1,22.74,33.45,31.79,-1.81,-10.06,8.25,-9.05,-16.89,7.84
9578646,ATLANTA SPIRIT,2023,6,85.12,59.77,42.41,2.84,1.99,257.16,219.28,9.3,7.93,17.28,124.6,97.24,28.14,0,0,479215.82,0,0,,0,0,0,0,,4,,,9.3,7.93,175,16,7.5,4,10.94,13.88,,19.47,,,,-5.59,-10.39,4.8
9578646,ATLANTA SPIRIT,2023,7,83.51,60.57,37.87,2.69,1.95,181.36,181.36,39.2,39.2,0,91.57,107.62,-14.91,0,0,333478.19,0,0,,0,0,0,0,,4,,,39.2,39.2,725,68.5,7.8,4,10.58,13.75,,18.09,,,,-4.34,-8.8,4.46
9578646,ATLANTA SPIRIT,2023,8,97.02,103.53,-6.29,3.15,3.36,185.43,183.98,288.2,285.95,0.79,46.91,59.16,-20.71,0,0,3952717.46,0,0,,242.6,240.58,2142,164.8,16.23,4,13,35.33,45.6,45.37,810,80,7.8,3,10.13,13.69,,15.44,,,,-1.75,-5.56,3.81
9578646,ATLANTA SPIRIT,2023,9,118,78.06,51.17,3.93,2.6,218.74,200.74,411,377.18,8.97,161.99,58.93,174.89,1099,1027,3090579.51,0.33,0.31,6.45,290.8,279.13,2188,168,14.73,4,13.02,41.54,120.2,98.05,1385,110,7.8,3,12.59,26.24,35.51,27.82,6.03,-2.72,8.75,-1.58,-8.44,6.86
9578646,ATLANTA SPIRIT,2023,10,115.5,92.02,25.52,3.73,2.97,202.26,200.89,298.2,296.19,0.68,112.3,82.55,36.04,2891,2999,3145735,0.85,0.88,-3.41,124.5,122.68,938,72,15,4,13.03,41.5,173.7,173.51,2398,229,7.8,4,10.47,18.21,35.63,17.58,5.87,-2.91,8.78,0.63,-3.7,4.33
9578646,ATLANTA SPIRIT,2023,11,111.8,94.17,18.72,3.67,3.09,199.34,198.2,578.8,575.48,0.58,85,80.58,5.49,3653,3752,4112534,0.82,0.84,-2.38,219.1,216.4,1716,135,15.5,4,12.71,38.95,359.7,359.08,3969,323,7.8,4,12.29,26.72,36.12,27.02,2.83,-6.07,8.9,-0.3,-6.96,6.66
9578646,ATLANTA SPIRIT,2023,12,121,96.73,25.09,3.9,3.12,201.41,200.94,252.9,252.31,0.23,105.9,58.93,79.7,2661,2827,2875162.5,0.85,0.9,-5.56,252.9,252.31,2432,191.5,10.7,4,12.7,31.7,0,0,0,0,,4,,,31.95,,-0.25,-8.13,7.88,,,
9578646,ATLANTA SPIRIT,2024,1,1.6,1.52,5.26,3.19,3.03,,,0,0,,2,0.79,153.16,8,8,1985.28,3.71,3.71,0,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9593414,TRYSIL SPIRIT,2023,1,102.61,14.65,600.41,3.33,0.47,188.56,163.55,105.7,91.68,15.29,129.94,66.16,96.4,0,0,664709.79,0,0,,86.7,72.68,911,73,12.5,4,12.48,28.5,19,19,238,20,7.1,4,11.9,22.89,17.78,13.37,10.72,8.09,2.63,9.52,7.54,1.98
9593414,TRYSIL SPIRIT,2023,2,95.2,8.8,981.82,3.37,0.31,200.72,178.91,68,60.61,12.19,152.9,30.35,403.79,0,0,1785034.57,0,0,,68,60.61,638,48,13.7,4,13.29,34,0,0,0,0,,4,,,23.14,,10.86,7.43,3.43,,,
9593414,TRYSIL SPIRIT,2023,3,97.04,7.05,1276.45,3.13,0.23,222.01,191.73,27.5,23.75,15.79,103.06,82.93,24.27,0,0,615998.56,0,0,,21.2,18,471,49,13.72,5,9.61,10.38,6.3,5.75,193,25.5,7.4,5,7.57,5.94,,,,,,,,
9593414,TRYSIL SPIRIT,2023,4,85,18.64,356.01,2.83,0.62,,,0,0,,140.25,71.03,97.45,0,0,148315.31,0,0,,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9593414,TRYSIL SPIRIT,2023,5,91.45,80.45,13.67,2.95,2.6,198.27,179.57,144.5,130.87,10.41,186.35,43.74,326.04,0,0,1980509.87,0,0,,89.6,80.17,937,75,12.53,4,12.49,28.67,54.9,50.7,529,41,7.2,4,12.9,32.11,17.83,16.9,10.84,8.2,2.64,15.21,12.71,2.5
9593414,TRYSIL SPIRIT,2023,6,89.11,68.35,30.37,2.97,2.28,207.95,181.56,120.1,104.86,14.53,96.51,52.78,82.85,0,0,1295385.34,0,0,,65.5,58.46,798,67,9.21,4,11.91,23.46,54.6,46.4,578,51,7.23,3,11.33,25.63,14.55,11.28,8.91,6.76,2.15,14.35,12.68,1.67
9593414,TRYSIL SPIRIT,2023,7,90.68,73.81,22.86,2.93,2.38,204.75,180.75,50,44.14,13.28,153.59,66.86,129.72,0,0,845110.66,0,0,,30.3,26.11,386,30.5,9.8,5,12.66,23.84,19.7,18.03,396,42.5,7.1,3,9.32,11.13,17.95,,5.89,3.23,2.66,,,
9593414,TRYSIL SPIRIT,2023,8,92.5,85.73,7.9,2.98,2.76,212.31,180.37,83.7,71.11,17.7,124.69,77.48,60.93,0,0,694208.85,0,0,,83.7,71.11,1079,92.5,9.2,4,11.66,21.72,0,0,0,0,,4,,,13.73,,7.99,5.96,2.03,,,
9593414,TRYSIL SPIRIT,2023,9,85.6,75.15,13.91,2.85,2.5,192.09,174.87,58,52.8,9.85,144.9,79.67,81.88,0,0,491099.5,0,0,,31.1,28.12,363,29.5,10.6,4,12.31,25.3,26.9,24.68,630,73,7,4,8.63,8.85,16.59,,8.71,6.25,2.46,,,
9593414,TRYSIL SPIRIT,2023,10,84.8,75.38,12.5,2.74,2.43,205.22,176.51,67.2,57.8,16.26,144.8,61.55,135.26,0,0,1325712.4,0,0,,11,8.79,114,10,11.9,5,11.4,26.4,56.2,49.01,634,52.1,7.13,4,12.17,25.9,13.92,14.29,12.48,10.42,2.06,11.61,9.49,2.12
9593414,TRYSIL SPIRIT,2023,11,86.4,72.19,19.68,2.86,2.39,193.07,180.24,15.5,14.47,7.12,189.2,77.46,144.26,0,0,147549.6,0,0,,0,0,0,0,,4,,,15.5,14.47,259,24,7.2,4,10.79,15.5,,,,,,,,
9593414,TRYSIL SPIRIT,2023,12,88.9,80.46,10.49,2.86,2.59,191.93,175.28,91.9,83.93,9.5,207.6,60.1,245.42,691,818,971935.1,0.65,0.77,-15.58,29.2,26.6,294,24,11.8,5,12.25,29.2,62.7,57.33,848,80.5,7.4,3,10.53,18.72,17.01,,12.19,9.67,2.52,,,
9593414,TRYSIL SPIRIT,2024,1,4.3,3.78,13.76,2.46,2.16,,,0,0,,7.8,5.45,43.12,0,0,0,,,,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9594779,LONDON SPIRIT,2023,1,81.5,19.23,323.82,2.63,0.62,196.97,196.97,67.7,67.7,0,176,160.78,9.47,0,0,2087785.95,0,0,,0,0,0,0,,4,,,67.7,67.7,995,94,7.8,3,10.59,17.27,,17.47,,,,-0.2,-1.15,0.95
9594779,LONDON SPIRIT,2023,2,73.03,15.45,372.69,2.61,0.55,183.51,183.51,175.9,175.9,0,104.06,84.48,23.18,0,0,3236594.6,0,0,,140.4,140.4,1092,87.8,15.8,3,12.44,38.38,35.5,35.5,399,32,7.8,3,12.47,26.69,34.46,27.12,3.92,2.05,1.87,-0.43,-1.9,1.47
9594779,LONDON SPIRIT,2023,3,95.1,25.4,274.41,3.07,0.82,189.38,188.43,295.4,293.93,0.5,72,113.9,-36.79,0,0,4001791.9,0,0,,173.9,173.9,1220,95,15.8,5,12.84,43.93,121.5,120.03,1387,112.7,7.8,3,12.31,25.85,39.34,26.19,4.59,2.46,2.13,-0.34,-1.76,1.42
9594779,LONDON SPIRIT,2023,4,69.5,8.96,675.67,2.3,0.3,186.03,186.03,99.3,99.3,0,24,21.42,12.04,0,0,4236267.77,0,0,,87.9,87.9,733,59,14.63,4,12.42,35.76,11.4,11.4,112,11,7.8,5,10.18,24.78,31.46,16.56,4.3,2.59,1.71,8.22,7.32,0.9
9594779,LONDON SPIRIT,2023,5,89.1,20.93,325.7,2.89,0.68,174.28,174.28,55.8,55.8,0,76.01,68.84,10.42,0,0,4329865.09,0,0,,15.3,15.3,124,9.7,14.4,3,12.78,37.86,40.5,40.5,452,37.5,7.8,5,12.05,25.96,32.68,26.03,5.18,3.41,1.77,-0.07,-1.48,1.41
9594779,LONDON SPIRIT,2023,6,80.9,12.26,559.87,2.7,0.41,,,0,0,,105.8,108.79,-2.75,0,0,532394.13,0,0,,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9594779,LONDON SPIRIT,2023,7,84.4,23.39,260.84,2.72,0.75,184.57,184.57,144.7,144.7,0,84.1,90.64,-7.22,0,0,2845224.01,0,0,,26.3,26.3,194,16,15.3,4,12.13,39.45,118.4,118.4,1803,166.5,7.8,4,10.83,17.06,30.99,19.23,8.46,6.78,1.68,-2.17,-3.21,1.04
9594779,LONDON SPIRIT,2023,8,76.4,72.68,5.12,2.46,2.34,173.01,173.01,151.3,151.3,0,88,60.67,45.05,0,0,916929.05,0,0,,95.7,95.7,751,61,12.45,4,12.31,37.65,55.6,55.6,760,76,7.8,3,10,17.54,30.21,,7.44,5.8,1.64,,,
9594779,LONDON SPIRIT,2023,9,95.5,93.43,2.22,3.16,3.09,172.72,172.72,483.2,483.2,0,212.6,67.4,215.43,788,604,3400740.4,0.21,0.16,31.25,393.8,393.8,3570,294,12.7,4,12.14,32.15,89.4,89.4,1136,102,7.6,3,11.14,21.04,29.17,19.83,2.98,1.4,1.58,1.21,0.14,1.07
9594779,LONDON SPIRIT,2023,10,103.2,104.59,-1.33,3.38,3.43,179.33,179.33,844.6,844.6,0,53.9,96.53,-44.16,3479,3678,4975680.5,0.64,0.68,-5.88,728.5,728.5,5750,468,15.7,3,12.29,37.36,116.1,116.1,1527,121.8,7.53,2,12.54,22.85,32.9,26.48,4.46,2.68,1.78,-3.63,-5.07,1.44
9594779,LONDON SPIRIT,2023,11,97.3,95.25,2.15,3.22,3.15,170.26,169.68,672.4,670.11,0.34,21.8,19.63,11.05,0,0,4210805.2,0,0,,0,0,0,0,,4,,,672.4,670.11,6672,550.3,7.69,4,12.12,29.32,,25.89,,,,3.43,2.03,1.4
9594779,LONDON SPIRIT,2023,12,100.2,98.94,1.27,3.18,3.14,177.06,177.06,635.2,635.2,0,85.7,77.78,10.18,729,677,4788395.4,0.14,0.13,7.69,526.8,526.8,4192,332.5,14.45,4,12.61,38.02,108.4,108.4,1423,136.28,7.8,4,10.44,19.08,32.71,17.45,5.31,3.54,1.77,1.63,0.68,0.95
9594779,LONDON SPIRIT,2024,1,8,8.06,-0.74,3.2,3.22,193.99,193.99,65.5,65.5,0,0.6,0.68,-11.76,371,334,337651.12,1.01,0.91,10.99,0,0,0,0,,4,,,65.5,65.5,694,60.02,7.8,3,11.56,26.2,,22.15,,,,4.05,2.85,1.2
9594781,SYDNEY SPIRIT,2023,1,112.65,84.56,33.22,3.63,2.72,259.12,206.19,126.6,100.74,25.67,101.6,137.45,-26.08,0,0,1532217.71,0,0,,72.8,58.08,633,49,16.7,5,12.92,35.66,53.8,42.66,706,92,7.8,5,7.67,14.05,46.91,,-11.25,-13.24,1.99,,,
9594781,SYDNEY SPIRIT,2023,2,80.68,64.57,24.95,2.9,2.32,223.24,195.2,41,35.85,14.37,97.23,100.91,-3.65,0,0,2191409.78,0,0,,41,35.85,308,24,15.6,5,12.83,41,0,0,0,0,,4,,,42.85,,-1.85,-3.67,1.82,,,
9594781,SYDNEY SPIRIT,2023,3,94.71,73.79,28.35,3.04,2.37,196.75,194.44,190.1,187.87,1.19,16.18,10.05,61,0,0,4853461.06,0,0,,69.1,67.56,647,48,13.15,5,13.48,34.55,121,120.31,1176,94.5,7.7,5,12.44,30.71,42.51,32.21,-7.96,-9.77,1.81,-1.5,-2.87,1.37
9594781,SYDNEY SPIRIT,2023,4,83.93,63.04,33.14,2.82,2.12,182.96,182.96,112.6,112.6,0,103.97,126.3,-17.68,0,0,2625950.21,0,0,,112.6,112.6,940,71.5,13.88,4,13.15,37.8,0,0,0,0,,4,,,39.97,,-2.17,-3.87,1.7,,,
9594781,SYDNEY SPIRIT,2023,5,94.94,75.34,26.02,3.06,2.43,186.3,186.3,5.1,5.1,0,48.2,57.91,-16.77,0,0,3643657.15,0,0,,0,0,0,0,,4,,,5.1,5.1,81,8,7.7,4,10.13,15.45,,21,,,,-5.55,-6.44,0.89
9594781,SYDNEY SPIRIT,2023,6,85.23,74.73,14.05,2.84,2.49,189.79,188.45,163.1,161.95,0.71,77.46,88.85,-12.82,0,0,3313078.41,0,0,,104.5,103.69,879,72,15.35,3,12.21,34.83,58.6,58.26,675,56.6,7.7,5,11.93,24.83,35.51,29.65,-0.68,-2.19,1.51,-4.82,-6.08,1.26
9594781,SYDNEY SPIRIT,2023,7,87.71,84.78,3.46,2.83,2.73,200.99,200.99,37.9,37.9,0,40.44,37.98,6.48,0,0,2075261.61,0,0,,0,0,0,0,,4,,,37.9,37.9,485,40.2,7.7,4,12.06,22.56,,29.76,,,,-7.2,-8.46,1.26
9594781,SYDNEY SPIRIT,2023,8,97.45,94.29,3.35,3.14,3.04,220.12,206.06,86.3,80.79,6.82,74.65,87.41,-14.6,0,0,3279298.91,0,0,,17.3,14.46,145,10.4,15,5,13.94,39.92,69,66.33,976,93.7,7.7,4,10.42,17.69,45.93,22.27,-6.01,-7.96,1.95,-4.58,-5.53,0.95
9594781,SYDNEY SPIRIT,2023,9,99.4,84.16,18.11,3.32,2.81,198.7,194.27,75.8,74.11,2.28,32.2,29.69,8.45,0,0,3303164.35,0,0,,75.8,74.11,598,48,14.8,5,12.46,37.9,0,0,0,0,,4,,,36.8,,1.1,-0.46,1.56,,,
9594781,SYDNEY SPIRIT,2023,10,101.2,85.17,18.82,3.24,2.73,216.92,204.15,28.2,26.54,6.25,93.1,87.86,5.96,0,0,3953644.4,0,0,,0,0,0,0,,4,,,28.2,26.54,316,25,7.7,4,12.64,27.12,,32.66,,,,-5.54,-6.93,1.39
9594781,SYDNEY SPIRIT,2023,11,94.5,82.63,14.37,3.18,2.78,176.16,176.16,57.6,57.6,0,88.3,72.59,21.64,0,0,4463880.89,0,0,,57.6,57.6,497,39.8,14.6,5,12.49,34.73,0,0,0,0,,4,,,36.94,,-2.21,-3.78,1.57,,,
9594781,SYDNEY SPIRIT,2023,12,94.7,88.08,7.52,3.05,2.84,195.02,194.07,280.9,279.54,0.49,142.6,165.39,-13.78,0,0,3220923.8,0,0,,216,214.64,1818,145,15.33,4,12.54,35.75,64.9,64.9,934,89.9,7.7,3,10.39,17.31,38.66,21.34,-2.91,-4.55,1.64,-4.03,-4.94,0.91
9594781,SYDNEY SPIRIT,2024,1,5,5.36,-6.72,2.5,2.68,203.51,203.51,29.8,29.8,0,0.4,2.07,-80.68,0,0,146427.6,0,0,,0,0,0,0,,4,,,29.8,29.8,456,43.9,7.7,2,10.39,16.28,,20.74,,,,-4.46,-5.34,0.88
9594793,ATHENS SPIRIT,2023,1,105.5,59.56,77.13,3.39,1.91,174.66,173.5,136.1,135.2,0.67,156.32,109.6,42.63,0,0,2438317.97,0,0,,49.4,49.4,328,24,16.67,5,13.67,49.4,86.7,85.8,1601,162.5,7.69,4,9.85,12.81,52.67,19.82,-3.27,-5.58,2.31,-7.01,-7.88,0.87
9594793,ATHENS SPIRIT,2023,2,77.19,50.68,52.31,2.76,1.81,193.77,192.52,93.4,92.8,0.65,70.2,41.04,71.05,0,0,2405996.01,0,0,,84.8,84.2,812,65.5,14.9,3,12.4,31.07,8.6,8.6,172,17.7,7.5,2,9.72,11.62,34.6,17.91,-3.53,-5.05,1.52,-6.29,-7.07,0.78
9594793,ATHENS SPIRIT,2023,3,97.5,70.77,37.77,3.15,2.28,207.02,191.78,364.8,337.94,7.95,70.22,96.7,-27.38,0,0,5378238.05,0,0,,128.2,127.23,954,77.5,15.85,4,12.31,39.7,236.6,210.71,1719,121.5,7.64,4,14.15,46.76,40.31,40.7,-0.61,-2.38,1.77,6.06,4.28,1.78
9594793,ATHENS SPIRIT,2023,4,78.09,34.5,126.35,2.6,1.15,190.48,190.08,109.6,109.37,0.21,128.17,118.41,8.24,0,0,1413401.13,0,0,,0,0,0,0,,4,,,109.6,109.37,904,65,7.5,5,13.91,40.44,,39.75,,,,0.69,-1.05,1.74
9594793,ATHENS SPIRIT,2023,5,84.4,36.93,128.54,2.74,1.2,207.88,197.42,121.4,115.29,5.3,40.71,36.76,10.75,0,0,3504535.46,0,0,,26.9,24.96,196,15,16.1,3,13.07,43.04,94.5,90.33,824,62,7.07,2,13.29,36.63,44.78,32.94,-1.74,-3.7,1.96,3.69,2.25,1.44
9594793,ATHENS SPIRIT,2023,6,94.67,33.27,184.55,3.14,1.1,208.5,207.09,334.8,332.54,0.68,96.69,123.02,-21.4,0,0,1681419.19,0,0,,12.3,11.87,99,7,10.5,4,14.14,42.17,322.5,320.67,4281,415,7.7,4,10.32,18.65,44.24,21.83,-2.07,-4.01,1.94,-3.18,-4.14,0.96
9594793,ATHENS SPIRIT,2023,7,81.9,82.41,-0.62,2.66,2.68,198.1,192.03,589.6,571.53,3.16,69.78,49.63,40.6,0,0,3484699.58,0,0,,589.6,571.53,4655,408,16.78,4,11.41,34.68,0,0,0,0,,4,,,36.24,,-1.56,-3.15,1.59,,,
9594793,ATHENS SPIRIT,2023,8,106.7,69.29,53.99,3.45,2.24,210.76,201.09,411.9,393,4.81,116.22,84.19,38.04,0,0,2311297.62,0,0,,339.7,320.8,2876,229.5,15.5,4,12.53,35.52,72.2,72.2,1078,96,7.7,4,11.23,18.05,39.63,25.87,-4.11,-5.85,1.74,-7.82,-8.95,1.13
9594793,ATHENS SPIRIT,2023,9,95.6,87.95,8.7,3.13,2.88,204.44,196.64,774.8,745.24,3.97,4.4,3.07,43.32,0,0,5592313.02,0,0,,774.8,745.24,5766,460,15.8,4,12.53,40.42,0,0,0,0,,4,,,41.44,,-1.02,-2.84,1.82,,,
9594793,ATHENS SPIRIT,2023,10,111.1,96.53,15.09,3.6,3.13,208.25,202.07,488.3,473.82,3.06,133.5,102.91,29.73,0,0,2495299.7,0,0,,222,207.74,1618,137,15.88,4,11.81,38.89,266.3,266.08,3377,308,7.7,3,10.96,20.76,37.32,23.75,1.57,-0.06,1.63,-2.99,-4.03,1.04
9594793,ATHENS SPIRIT,2023,11,101.1,75.39,34.1,3.37,2.51,189.28,186.05,69.7,68.51,1.74,139.2,115.14,20.9,0,0,530331.91,0,0,,69.7,68.51,647,55.5,11.7,3,11.66,30.14,0,0,0,0,,4,,,29.83,,0.31,-1,1.31,,,
9594793,ATHENS SPIRIT,2023,12,100.3,76.01,31.96,3.24,2.45,186.65,186.49,74.1,74.04,0.08,113.8,99.19,14.73,321,362,456960,0.65,0.73,-10.96,35.5,35.5,314,24,9.7,4,13.08,35.5,38.6,38.54,492,40.5,7.75,3,12.15,22.84,37.19,29.21,-1.69,-3.32,1.63,-6.37,-7.65,1.28
9594793,ATHENS SPIRIT,2024,1,8.1,6.19,30.86,4.05,3.1,,,0,0,,1.6,5.05,-68.32,0,0,0,,,,0,0,0,0,,4,,,0,0,0,0,,4,,,,,,,,,,
9596997,HOVDEN SPIRIT,2023,1,94.94,76.13,24.71,3.06,2.46,212.05,196.94,63.7,59.16,7.67,20.19,14.89,35.59,0,0,2758118.92,0,0,,58.1,54,611,48,12.38,4,12.73,29.05,5.6,5.16,86,7,7.25,3,12.29,19.31,18.76,14.23,10.29,9.44,0.85,5.08,4.44,0.64
9596997,HOVDEN SPIRIT,2023,2,82.53,79.54,3.76,2.91,2.81,217.54,196.26,91.1,82.19,10.84,157.91,37.72,318.64,0,0,1287804.88,0,0,,27,22.93,298,24,11.9,4,12.42,27,64.1,59.26,874,69.5,7.25,5,12.58,22.1,17.41,16.1,9.59,8.8,0.79,6,5.27,0.73
9596997,HOVDEN SPIRIT,2023,3,88.62,77.62,14.17,2.89,2.53,204.61,196.43,100.2,96.19,4.17,78.84,23.72,232.38,0,0,2316393.43,0,0,,83.2,80.84,872,70,13.84,4,12.46,28.53,17,15.35,400,43,7.39,4,9.3,9.5,19.64,,8.89,8,0.89,,,
9596997,HOVDEN SPIRIT,2023,4,82.04,48.07,70.67,2.71,1.59,198.06,196.32,54.5,54.02,0.89,41.01,33,24.27,0,0,2627361.04,0,0,,54.5,54.02,576,48,13.7,4,12,27.25,0,0,0,0,,4,,,,,,,,,,
